id,spkid,target_initials_1,target_initials_2,target_initials_3,spoken_initials_1,spoken_initials_2,spoken_initials_3,target_consonants_1,target_consonants_2,target_consonants_3,spoken_consonants1,spoken_consonants2,spoken_consonants3,target_tones_1,target_tones_2,target_tones_3,spoken_tones_1,spoken_tones_2,spoken_tones_3
5594,40,j,j,j,j,j,j,v,v,v,v,v,v,2,2,2,2,2,2
5595,40,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
5596,40,ch,ch,ch,ch,ch,ch,eng,eng,eng,eng,eng,eng,2,2,2,2,2,2
5597,40,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
5598,40,ch,ch,ch,ch,ch,ch,eng,eng,eng,eng,eng,eng,2,2,2,2,2,2
5599,40,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
5600,40,ch,ch,ch,ch,ch,ch,eng,eng,eng,eng,eng,eng,4,4,4,4,4,4
5601,40,ch,ch,ch,ch,ch,ch,eng,eng,eng,eng,eng,eng,4,4,4,4,4,4
5602,40,n,n,n,n,n,n,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
5603,40,ch,ch,ch,ch,ch,ch,ang,ang,ang,ang,ang,ang,3,3,3,3,3,3
5604,40,d,d,d,d,d,d,an,an,an,an,an,an,4,4,4,4,4,4
5605,40,g,g,g,g,g,g,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
5606,40,d,d,d,d,d,d,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
5607,40,d,d,d,d,d,d,u,u,u,u,u,u,4,4,4,4,4,4
5608,40,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
5609,40,d,d,d,d,d,d,u,u,u,u,u,u,4,4,4,4,4,4
5610,40,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
5611,40,d,d,d,d,d,d,ong,ong,ong,ong,ong,ong,4,4,4,4,4,4
5612,40,零,零,零,零,零,零,u,u,u,u,u,u,4,4,4,4,4,4
5613,40,零,零,零,零,零,零,e,e,e,e,e,e,4,4,4,4,4,4
5614,40,零,零,零,零,零,零,v,v,v,v,v,v,2,2,2,2,2,2
5615,40,零,零,零,零,零,零,e,e,e,e,e,e,2,2,2,2,2,2
5616,40,f,f,f,f,f,f,en,en,en,en,en,en,3,3,3,3,3,3
5617,40,b,b,b,b,b,b,i,i,i,i,i,i,3,3,3,3,3,3
5618,40,zh,zh,zh,zh,zh,zh,en,en,en,en,en,en,1,1,1,1,1,1
5619,40,r,r,r,r,r,r,en,en,en,en,en,en,2,2,2,2,2,2
5620,40,f,f,f,f,f,f,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
5621,40,f,f,f,f,f,f,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
5622,40,零,零,零,零,零,零,er,er,er,er,er,er,4,4,4,4,4,4
5623,40,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,3,3,3
5624,40,d,d,d,d,d,d,uo,uo,uo,uo,uo,uo,5,5,5,5,5,5
5625,40,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
5626,40,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,3,3,3
5627,40,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
5628,40,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,3,3,3
5629,40,f,f,f,f,f,f,u,u,u,u,u,u,3,3,3,3,3,3
5630,40,t,t,t,t,t,t,ou,ou,ou,ou,ou,ou,5,5,5,5,2,5
5631,40,g,g,g,g,g,g,ang,ang,ang,ang,ang,ang,1,1,1,1,1,1
5632,40,q,q,q,q,q,q,in,in,in,in,in,in,2,2,2,2,2,2
5633,40,g,g,g,g,g,g,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
5634,40,g,g,g,g,g,g,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
5635,40,h,h,h,h,h,h,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
5636,40,h,h,h,h,h,h,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
5637,40,m,m,m,m,m,m,a,a,a,a,a,a,3,3,3,3,3,3
5638,40,零,零,零,零,零,零,i,i,i,i,i,i,3,3,3,3,3,3
5639,40,b,b,b,b,b,b,i,i,i,i,i,i,3,3,3,3,3,3
5640,40,b,b,b,b,b,b,i,i,i,i,i,i,3,3,3,3,3,3
5641,40,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
5642,40,x,x,x,x,x,x,ia,ia,ia,ia,ia,ia,1,1,1,1,1,1
5643,40,d,d,d,d,d,d,ian,ian,ian,ian,ian,ian,4,4,4,4,4,4
5644,40,ch,ch,ch,ch,ch,ch,i,i,i,i,i,i,2,2,2,2,2,2
5645,40,j,j,j,j,j,j,ian,ian,ian,ian,ian,ian,3,3,3,3,3,3
5646,40,d,d,d,d,d,d,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
5647,40,l,l,l,l,l,l,ian,ian,ian,ian,ian,ian,3,3,3,3,3,3
5648,40,l,l,l,l,l,l,ian,ian,ian,ian,ian,ian,3,3,3,3,3,3
5649,40,l,l,l,l,l,l,ian,ian,ian,ian,ian,ian,3,3,3,3,3,3
5650,40,l,l,l,l,l,l,ian,ian,ian,ian,ian,ian,3,3,3,3,3,3
5651,40,b,b,b,b,b,b,ian,ian,ian,ian,ian,ian,1,1,1,1,1,1
5652,40,p,p,p,p,p,p,ao,ao,ao,ao,ao,ao,4,4,4,4,4,4
5653,40,零,零,零,零,零,零,iang,iang,iang,iang,iang,iang,2,2,2,2,2,2
5654,40,j,j,j,j,j,j,iang,iang,iang,iang,iang,iang,1,1,1,1,1,1
5655,40,q,q,q,q,q,q,iao,iao,iao,iao,iao,iao,2,2,2,2,2,2
5656,40,sh,sh,sh,sh,sh,sh,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
5657,40,b,b,b,b,b,b,iao,iao,iao,iao,iao,iao,3,3,3,3,3,3
5658,40,p,p,p,p,p,p,iao,iao,iao,iao,iao,iao,4,4,4,4,4,4
5659,40,q,q,q,q,q,q,vn,vn,vn,vn,vn,vn,2,2,2,2,2,2
5660,40,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
5661,40,c,c,c,c,c,c,i,i,i,i,i,i,4,4,4,4,4,4
5662,40,零,零,零,零,零,零,ui,ui,ui,ui,ui,ui,5,5,5,5,5,5
5663,40,s,s,s,s,s,s,i,i,i,i,i,i,1,1,1,1,1,1
5664,40,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
5665,40,zh,zh,zh,zh,zh,zh,i,i,i,i,i,i,1,1,1,1,1,1
5666,40,zh,zh,zh,zh,zh,zh,u,u,u,u,u,u,1,1,1,1,1,1
5667,40,zh,zh,zh,zh,zh,zh,i,i,i,i,i,i,3,3,3,3,3,3
5668,40,s,s,s,s,s,s,i,i,i,i,i,i,1,1,1,1,1,1
5669,40,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
5670,40,zh,zh,zh,zh,zh,zh,i,i,i,i,i,i,1,1,1,1,1,1
5671,40,zh,zh,zh,zh,zh,zh,u,u,u,u,u,u,1,1,1,1,1,1
5672,40,zh,zh,zh,zh,zh,zh,i,i,i,i,i,i,3,3,3,3,3,3
5673,40,p,p,p,p,p,p,in,in,in,*,in,in,1,1,1,1,1,1
5674,40,t,t,t,t,t,t,u,u,u,u,u,u,2,2,2,2,2,2
5675,40,x,x,x,x,x,x,in,in,in,in,in,in,1,1,1,1,1,1
5676,40,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
5677,40,q,q,q,q,q,q,in,in,in,in,in,in,2,2,2,2,2,2
5678,40,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
5679,40,q,q,q,q,q,q,in,in,in,in,in,in,2,2,2,2,2,2
5680,40,j,j,j,j,j,j,ing,ing,ing,ing,ing,ing,4,4,4,4,4,4
5681,40,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
5682,40,x,x,x,x,x,x,iong,iong,iong,iong,iong,iong,2,2,2,2,2,2
5683,40,n,n,n,n,n,n,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
5684,40,l,l,l,l,l,l,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
5685,40,l,l,l,l,l,l,ian,ian,ian,ian,ian,ian,2,2,2,2,2,2
5686,40,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
5687,40,j,j,j,j,j,j,v,v,v,v,v,v,2,2,2,2,2,2
5688,40,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
5689,40,k,k,k,k,k,k,ong,ong,ong,ong,ong,ong,3,3,3,3,3,3
5690,40,q,q,q,q,q,q,ve,ve,ve,ve,ve,ve,4,4,4,4,4,4
5691,40,k,k,k,k,k,k,ong,ong,ong,ong,ong,ong,3,3,3,3,3,3
5692,40,l,l,l,l,l,l,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
5693,40,k,k,k,k,k,k,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
5694,40,zh,zh,zh,zh,zh,zh,ao,ao,ao,ao,ao,ao,4,4,4,4,4,4
5695,40,l,l,l,l,l,l,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
5696,40,l,l,l,l,l,l,i,i,i,i,i,i,2,2,2,2,2,2
5697,40,n,n,n,n,n,n,iao,iao,iao,iao,iao,iao,3,3,3,3,3,3
5698,40,m,m,m,m,m,m,o,o,o,o,o,o,2,2,2,2,2,2
5699,40,g,g,g,g,g,g,u,u,u,u,u,u,5,5,5,5,5,5
5700,40,t,t,t,t,t,t,ong,ong,ong,ong,ong,ong,3,3,3,3,3,3
5701,40,zh,zh,zh,zh,zh,zh,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
5702,40,r,r,r,r,r,r,ou,ou,ou,ou,ou,ou,4,4,4,4,4,4
5703,40,r,r,r,r,r,r,ou,ou,ou,ou,ou,ou,4,4,4,4,4,4
5704,40,p,p,p,p,p,p,en,en,en,en,en,en,1,1,1,1,1,1
5705,40,q,q,q,q,q,q,van,van,van,van,van,van,2,2,2,2,2,2
5706,40,q,q,q,q,q,q,van,van,van,van,van,van,2,2,2,2,2,2
5707,40,t,t,t,t,t,t,ou,ou,ou,ou,ou,ou,5,5,5,5,4,5
5708,40,r,r,r,r,r,r,i,i,i,i,i,i,4,4,4,4,4,4
5709,40,l,l,l,l,l,l,i,i,i,i,i,i,4,4,4,4,4,4
5710,40,s,s,s,s,s,s,uan,uan,uan,uan,uan,uan,4,4,4,4,4,4
5711,40,s,s,s,s,s,s,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
5712,40,s,s,s,s,s,s,un,un,un,un,un,un,3,3,3,3,3,3
5713,40,s,s,s,s,s,s,un,un,un,un,un,un,3,3,3,3,3,3
5714,40,sh,sh,sh,sh,sh,sh,i,i,i,i,i,i,2,2,2,2,2,2
5715,40,t,t,t,t,t,t,ou,ou,ou,ou,ou,ou,5,5,5,5,4,5
5716,40,sh,sh,sh,sh,sh,sh,u,u,u,u,u,u,1,1,1,1,1,1
5717,40,g,g,g,g,g,g,u,u,u,u,u,u,3,3,3,3,3,3
5718,40,zh,zh,zh,zh,zh,zh,uo,uo,uo,uo,uo,uo,1,1,1,1,1,1
5719,40,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
5720,40,b,b,b,b,b,b,u,u,u,u,u,u,4,4,4,4,4,4
5721,40,b,b,b,b,b,b,u,u,u,u,u,u,4,4,4,4,4,4
5722,40,k,k,k,k,k,k,u,u,u,u,u,u,3,3,3,3,3,3
5723,40,g,g,g,g,g,g,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
5724,40,l,l,l,l,l,l,i,i,i,i,i,i,3,3,3,3,3,3
5725,40,h,h,h,h,h,h,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
5726,40,零,零,零,零,零,零,ua,ua,ua,ua,ua,ua,2,2,2,2,2,2
5727,40,零,零,零,零,零,零,ua,ua,ua,ua,ua,ua,5,5,5,5,5,5
5728,40,g,g,g,g,g,g,uai,uai,uai,uai,uai,uai,3,3,3,3,3,3
5729,40,g,g,g,g,g,g,un,un,un,un,un,un,4,4,4,4,4,4
5730,40,k,k,k,k,k,k,uai,uai,uai,uai,uai,uai,4,4,4,4,4,4
5731,40,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
5732,40,零,零,零,零,零,零,uan,uan,uan,uan,uan,uan,3,3,3,3,3,3
5733,40,ch,ch,ch,ch,ch,ch,uang,uang,uang,uang,uang,uang,2,2,2,2,2,2
5734,40,零,零,零,零,零,零,uang,uang,uang,uang,uang,uang,3,3,3,3,3,3
5735,40,ch,ch,ch,ch,ch,ch,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
5736,40,h,h,h,h,h,h,u,u,u,u,u,u,5,5,5,5,5,5
5737,40,t,t,t,t,t,t,ie,ie,ie,ie,ie,ie,3,3,3,3,3,3
5738,40,g,g,g,g,g,g,ui,ui,ui,ui,ui,ui,3,3,3,3,3,3
5739,40,z,z,z,z,z,z,ui,ui,ui,ui,ui,ui,3,3,3,3,3,3
5740,40,sh,sh,sh,sh,sh,sh,ui,ui,ui,ui,ui,ui,3,3,3,3,3,3
5741,40,l,l,l,l,l,l,un,un,un,un,un,un,2,2,2,2,2,2
5742,40,t,t,t,t,t,t,ai,ai,ai,ai,ai,ai,1,1,1,1,1,1
5743,40,h,h,h,h,h,h,ai,ai,ai,ai,ai,ai,3,3,3,3,3,3
5744,40,t,t,t,c,t,t,un,un,un,un,un,un,2,2,2,2,2,2
5745,40,zh,zh,zh,zh,zh,zh,uo,uo,uo,uo,uo,uo,1,1,1,1,1,1
5746,40,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
5747,40,g,g,g,g,g,g,uo,uo,uo,uo,uo,uo,1,1,1,1,1,1
5748,40,b,b,b,b,b,b,o,o,o,o,o,o,1,1,1,1,1,1
5749,40,l,l,l,l,l,l,uo,uo,uo,uo,uo,uo,2,2,2,2,2,2
5750,40,t,t,t,t,t,t,uo,uo,uo,uo,uo,uo,2,2,2,2,2,2
5751,40,n,n,n,n,n,n,iao,iao,iao,iao,iao,iao,3,3,3,3,3,3
5752,40,零,零,零,零,零,零,v,v,v,v,v,v,4,4,4,4,4,4
5753,40,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
5754,40,零,零,零,零,零,零,v,v,v,v,v,v,2,2,2,2,2,2
5755,40,l,l,l,l,l,l,v,v,v,v,v,v,2,2,2,2,2,2
5756,40,l,l,l,l,l,l,v,v,v,v,v,v,2,2,2,2,2,2
5757,40,x,x,x,x,x,x,ve,ve,ve,ve,ve,ve,3,3,3,3,3,3
5758,40,x,x,x,x,x,x,ve,ve,ve,ve,ve,ve,3,3,3,3,3,3
5759,40,零,零,零,零,零,零,vn,vn,vn,vn,vn,vn,2,2,2,2,2,2
5760,40,零,零,零,零,零,零,vn,vn,vn,vn,vn,vn,2,2,2,2,2,2
5761,40,zh,zh,zh,zh,zh,zh,ou,ou,ou,ou,ou,ou,1,1,1,1,1,1
5762,40,zh,zh,zh,zh,zh,zh,u,u,u,u,u,u,1,1,1,1,1,1
5763,40,sh,sh,sh,sh,sh,sh,an,an,an,an,an,an,1,1,1,1,1,1
5764,40,g,g,g,g,g,g,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
5765,40,z,z,z,z,z,z,i,i,i,i,i,i,3,3,3,3,3,3
5766,40,z,z,z,*,z,z,u,u,u,u,u,u,2,2,2,2,2,2
5767,40,q,q,q,q,q,q,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
5768,40,ch,ch,ch,ch,ch,ch,uan,uan,uan,uan,uan,uan,2,2,2,2,2,2
5769,40,m,m,m,m,m,m,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
5770,40,d,d,d,d,d,d,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
5771,40,k,k,k,k,k,k,e,e,e,e,e,e,1,1,1,1,1,1
5772,40,d,d,d,d,d,d,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
5773,40,c,c,c,c,c,c,ao,ao,ao,ao,ao,ao,3,3,3,3,3,3
5774,40,m,m,m,m,m,m,ei,ei,ei,ei,ei,ei,2,2,2,2,2,2
5775,40,n,n,n,n,n,n,ing,ing,ing,ing,ing,ing,2,2,2,2,2,2
5776,40,m,m,m,m,m,m,eng,eng,eng,eng,eng,eng,2,2,2,2,2,2
5777,40,m,m,m,m,m,m,i,i,i,i,i,i,4,4,4,4,4,4
5778,40,f,f,f,f,f,f,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
5779,40,零,零,零,零,零,零,ia,ia,ia,ia,ia,ia,2,2,2,2,2,2
5780,40,ch,ch,ch,ch,ch,ch,i,i,i,i,i,i,3,3,3,3,3,3
5781,40,q,q,q,q,q,q,iang,iang,iang,iang,iang,iang,1,1,1,1,1,1
5782,40,零,零,零,零,零,零,iao,iao,iao,iao,iao,iao,4,4,4,4,4,4
5783,40,p,p,p,p,p,p,ing,ing,ing,ing,ing,ing,2,2,2,2,2,2
5784,40,g,g,g,g,g,g,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
5785,40,j,j,j,j,j,j,v,v,v,v,v,v,4,4,4,4,4,4
5786,40,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
5787,40,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
5788,40,f,f,f,f,f,f,an,an,an,an,an,an,4,4,4,4,4,4
5789,40,t,t,t,t,t,t,ou,ou,ou,ou,ou,ou,2,2,2,2,2,2
5790,40,t,t,t,t,t,t,ou,ou,ou,ou,ou,ou,2,2,2,2,2,2
5791,40,p,p,p,p,p,p,u,u,u,u,u,u,2,2,2,2,2,2
5792,40,t,t,t,t,t,t,ao,ao,ao,ao,ao,ao,5,5,5,5,5,5
5793,40,s,s,s,s,s,s,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
5794,40,sh,sh,sh,sh,sh,sh,u,u,u,u,u,u,3,3,3,3,3,3
5795,40,t,t,t,t,t,t,u,u,u,u,u,u,3,3,3,3,3,3
5796,40,zh,zh,zh,zh,zh,zh,ua,ua,ua,ua,ua,ua,3,3,3,3,3,3
5797,40,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
5798,19,t,t,t,t,t,t,a,a,a,a,a,a,3,3,3,3,3,3
5799,19,ch,ch,ch,ch,ch,ch,a,a,a,a,a,a,2,2,2,2,2,2
5800,19,ch,ch,ch,ch,ch,ch,a,a,a,a,a,a,2,2,2,2,2,2
5801,19,l,l,l,l,l,l,a,a,a,a,a,a,1,1,1,1,1,1
5802,19,s,s,s,s,s,s,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
5803,19,l,l,l,l,l,l,a,a,a,a,a,a,1,1,1,1,1,1
5804,19,s,s,s,s,s,s,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
5805,19,sh,sh,sh,sh,sh,sh,a,a,a,a,a,a,1,1,1,1,1,1
5806,19,f,f,f,f,f,f,a,a,a,a,a,a,1,1,1,1,1,1
5807,19,n,n,n,n,n,n,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
5808,19,n,n,n,n,n,n,ai,ai,ai,ai,ai,ai,3,3,3,3,3,3
5809,19,c,c,c,s,s,s,ai,ai,ai,ai,ai,ai,4,4,4,4,4,4
5810,19,c,c,c,c,c,c,ai,ai,ai,ai,ai,ai,4,4,4,4,4,4
5811,19,c,c,c,c,c,c,ai,ai,ai,ai,ai,ai,4,4,4,4,4,4
5812,19,c,c,c,c,c,c,ai,ai,ai,ai,ai,ai,3,3,3,3,3,3
5813,19,h,h,h,h,h,h,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
5814,19,c,c,c,c,c,c,an,an,an,an,an,an,2,2,2,2,2,3
5815,19,c,c,c,c,c,c,an,an,an,an,an,an,1,1,1,1,1,1
5816,19,j,j,j,j,j,j,v,v,v,v,v,v,4,4,4,4,4,4
5817,19,c,c,c,c,c,c,an,an,an,an,an,an,1,1,1,1,1,1
5818,19,j,j,j,j,j,j,v,v,v,v,v,v,4,4,4,4,4,4
5819,19,zh,zh,zh,zh,zh,zh,ang,ang,ang,ang,ang,ang,4,4,4,4,4,4
5820,19,p,p,p,p,p,p,eng,eng,eng,eng,eng,eng,5,5,5,5,5,5
5821,19,p,p,p,p,p,p,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
5822,19,x,x,x,x,x,x,ie,ie,ie,ie,ie,ie,4,4,4,4,4,4
5823,19,p,p,p,p,p,p,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
5824,19,x,x,x,x,x,x,ie,ie,ie,ie,ie,ie,4,4,4,4,4,4
5825,19,l,l,l,l,l,l,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
5826,19,c,c,c,c,c,c,ao,ao,ao,ao,ao,ao,3,3,3,3,3,3
5827,19,z,z,z,z,z,z,ao,ao,ao,ao,ao,ao,4,4,4,4,4,4
5828,19,z,z,z,z,z,z,ao,ao,ao,ao,ao,ao,4,4,4,4,4,4
5829,19,b,b,b,b,b,b,ing,ing,ing,ing,ing,ing,3,3,3,3,3,3
5830,19,c,c,c,c,c,c,ai,ai,ai,ai,ai,ai,4,4,4,4,4,4
5831,19,d,d,d,d,d,d,a,a,a,a,a,a,4,4,4,4,4,4
5832,19,c,c,c,c,c,c,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
5833,19,d,d,d,d,d,d,a,a,a,a,a,a,4,4,4,4,4,4
5834,19,c,c,c,c,c,c,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
5835,19,零,零,零,零,零,零,iang,iang,iang,iang,iang,iang,2,2,2,2,2,2
5836,19,c,c,c,c,c,c,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
5837,19,零,零,零,零,零,零,iang,iang,iang,iang,iang,iang,2,2,2,2,2,2
5838,19,c,c,c,c,c,c,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
5839,19,j,j,j,j,j,j,v,v,v,v,v,v,2,2,2,2,2,2
5840,19,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
5841,19,l,l,l,l,l,l,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
5842,19,l,l,l,l,l,l,ian,ian,ian,ian,ian,ian,2,2,2,2,2,2
5843,19,ch,ch,ch,ch,ch,ch,eng,eng,eng,eng,eng,eng,2,2,2,2,2,2
5844,19,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
5845,19,ch,ch,ch,ch,ch,ch,eng,eng,eng,*,eng,eng,4,4,4,4,4,4
5846,19,d,d,d,d,d,d,ong,ong,ong,ong,ong,ong,4,4,4,4,4,4
5847,19,零,零,零,零,零,零,u,u,u,u,u,u,4,4,4,4,4,4
5848,19,n,n,n,n,n,n,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
5849,19,ch,ch,ch,ch,ch,ch,ang,ang,ang,ang,ang,ang,3,3,3,3,3,3
5850,19,n,n,n,n,n,n,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
5851,19,ch,ch,ch,ch,ch,ch,ang,ang,ang,ang,ang,ang,3,3,3,3,3,3
5852,19,d,d,d,d,d,d,an,an,an,an,an,an,4,4,4,4,4,4
5853,19,g,g,g,g,g,g,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
5854,19,d,d,d,d,d,d,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
5855,19,d,d,d,d,d,d,u,u,u,u,u,u,4,4,4,4,4,4
5856,19,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
5857,19,d,d,d,d,d,d,ong,ong,ong,ong,ong,ong,4,4,4,4,4,4
5858,19,零,零,零,零,零,零,u,u,u,u,u,u,4,4,4,4,4,4
5859,19,ch,ch,ch,ch,ch,ch,e,e,e,e,e,e,1,1,1,1,1,1
5860,19,零,零,零,零,零,零,e,e,e,e,e,e,4,4,4,4,4,4
5861,19,零,零,零,零,零,零,v,v,v,v,v,v,2,2,2,2,2,2
5862,19,零,零,零,零,零,零,e,e,e,e,e,e,2,2,2,2,2,2
5863,19,h,h,h,h,h,h,ei,ei,ei,ei,ei,ei,1,1,1,1,1,1
5864,19,f,f,f,f,f,f,en,en,en,en,en,en,3,3,3,3,3,3
5865,19,b,b,b,b,b,b,i,i,i,i,i,i,3,3,3,3,3,3
5866,19,zh,zh,zh,zh,zh,zh,en,en,en,en,en,en,1,1,1,1,1,1
5867,19,zh,zh,zh,zh,zh,zh,en,en,en,en,en,en,1,1,1,1,1,1
5868,19,r,r,r,r,r,r,en,en,en,en,en,en,2,2,2,2,2,2
5869,19,sh,sh,sh,sh,sh,sh,u,u,u,u,u,u,4,4,4,4,4,4
5870,19,f,f,f,f,f,f,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
5871,19,零,零,零,零,零,零,er,er,er,er,er,er,4,4,4,4,4,4
5872,19,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,3,3,3
5873,19,d,d,d,d,d,d,uo,uo,uo,uo,uo,uo,5,5,5,5,5,5
5874,19,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,3,3,3
5875,19,d,d,d,d,d,d,uo,uo,uo,uo,uo,uo,5,5,5,5,5,5
5876,19,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,3,3,3
5877,19,d,d,d,d,d,d,uo,uo,uo,uo,uo,uo,5,5,5,5,5,5
5878,19,m,m,m,m,m,m,u,u,u,*,u,u,4,4,4,4,4,4
5879,19,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,3,3,3
5880,19,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
5881,19,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,3,3,3
5882,19,f,f,f,f,f,f,u,u,u,u,u,u,3,3,3,3,3,3
5883,19,t,t,t,t,t,t,ou,ou,ou,ou,ou,ou,5,5,5,5,5,5
5884,19,g,g,g,g,g,g,ang,ang,ang,ang,ang,ang,1,1,1,1,1,1
5885,19,q,q,q,q,q,q,in,in,in,in,in,in,2,2,2,2,2,2
5886,19,g,g,g,g,g,g,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
5887,19,d,d,d,d,d,d,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
5888,19,g,g,g,g,g,g,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
5889,19,g,g,g,g,g,g,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
5890,19,h,h,h,h,h,h,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
5891,19,m,m,m,m,m,m,a,a,a,a,a,a,3,3,3,3,3,3
5892,19,零,零,零,零,零,零,i,i,i,i,i,i,3,3,3,3,3,3
5893,19,b,b,b,b,b,b,i,i,i,i,i,i,3,3,3,3,3,3
5894,19,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
5895,19,x,x,x,x,x,x,ia,ia,ia,ia,ia,ia,1,1,1,1,1,1
5896,19,d,d,d,d,d,d,ian,ian,ian,ian,ian,ian,4,4,4,4,4,4
5897,19,ch,ch,ch,sh,ch,ch,i,i,i,i,i,i,2,2,2,2,2,2
5898,19,j,j,j,j,j,j,ian,ian,ian,ian,ian,ian,3,3,3,3,3,3
5899,19,d,d,d,d,d,d,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
5900,19,b,b,b,b,b,b,ian,ian,ian,ian,ian,ian,1,1,1,1,1,1
